Name,AcademicYearId,AUN,DataElement,DisplayValue
Keystone SD,18,106166503,AverageDailyMembership(ADM),1011.661
Curwensville Area SD,18,110171803,AverageDailyMembership(ADM),1016.291
Lackawanna Trail SD,18,119665003,AverageDailyMembership(ADM),1020.973
Math Civics and Sciences CS,18,126513230,AverageDailyMembership(ADM),1023.713
Brockway Area SD,18,106330703,AverageDailyMembership(ADM),1025.123
West Branch Area SD,18,110179003,AverageDailyMembership(ADM),1033.617
Lakeview SD,18,104433903,AverageDailyMembership(ADM),1041.095
Sayre Area SD,18,117086003,AverageDailyMembership(ADM),1041.994
Fairfield Area SD,18,112013054,AverageDailyMembership(ADM),1044.238
Dauphin County Technical School,18,115221607,AverageDailyMembership(ADM),1044.85
South Side Area SD,18,127047404,AverageDailyMembership(ADM),1048.581
Fort Cherry SD,18,101632403,AverageDailyMembership(ADM),1050.996
United SD,18,128328003,AverageDailyMembership(ADM),1056.909
Jeannette City SD,18,107654103,AverageDailyMembership(ADM),1060.319
Renaissance Academy CS,18,124153350,AverageDailyMembership(ADM),1062.0180000000005
Central Fulton SD,18,111291304,AverageDailyMembership(ADM),1062.528
Tacony Academy Charter School,18,192518422,AverageDailyMembership(ADM),1064.601
Lancaster County CTC,18,113363807,AverageDailyMembership(ADM),1073.0469999999993
Chester County Technical College HS,18,124151607,AverageDailyMembership(ADM),1073.1149999999998
Northwest Area SD,18,118406003,AverageDailyMembership(ADM),1075.447
Williams Valley SD,18,129548803,AverageDailyMembership(ADM),1077.847
Mahanoy Area SD,18,129544503,AverageDailyMembership(ADM),1080.039
Halifax Area SD,18,115222504,AverageDailyMembership(ADM),1082.022
Wilkinsburg Borough SD,18,103029803,AverageDailyMembership(ADM),1085.962
Northern Cambria SD,18,108114503,AverageDailyMembership(ADM),1092.535
Muncy SD,18,117415303,AverageDailyMembership(ADM),1096.953
Reynolds SD,18,104435303,AverageDailyMembership(ADM),1101.535
Carmichaels Area SD,18,101301303,AverageDailyMembership(ADM),1104.274
Mercer Area SD,18,104435003,AverageDailyMembership(ADM),1118.389
21st Century Cyber CS,18,124150002,AverageDailyMembership(ADM),1122.4630000000009
Northgate SD,18,103026873,AverageDailyMembership(ADM),1127.237
Laurel SD,18,104374003,AverageDailyMembership(ADM),1127.685
Newport SD,18,115504003,AverageDailyMembership(ADM),1128.661
Philadelphia Academy CS,18,126513280,AverageDailyMembership(ADM),1135.3850000000002
Union City Area SD,18,105259103,AverageDailyMembership(ADM),1136.749
Franklin Towne CHS,18,126513450,AverageDailyMembership(ADM),1144.441
Kane Area SD,18,109422303,AverageDailyMembership(ADM),1150.238
Redbank Valley SD,18,106168003,AverageDailyMembership(ADM),1151.093
Bentworth SD,18,101630903,AverageDailyMembership(ADM),1151.125
Mariana Bracetti Academy CS,18,126513480,AverageDailyMembership(ADM),1151.1879999999999
Antietam SD,18,114060503,AverageDailyMembership(ADM),1152.285
Line Mountain SD,18,116493503,AverageDailyMembership(ADM),1152.44
North Star SD,18,108565503,AverageDailyMembership(ADM),1155.641
Elk Lake SD,18,119582503,AverageDailyMembership(ADM),1165.13
Shenango Area SD,18,104376203,AverageDailyMembership(ADM),1174.194
Wilmington Area SD,18,104378003,AverageDailyMembership(ADM),1177.591
Cranberry Area SD,18,106611303,AverageDailyMembership(ADM),1181.392
Southern Huntingdon County SD,18,111317503,AverageDailyMembership(ADM),1185.358
Chartiers-Houston SD,18,101631903,AverageDailyMembership(ADM),1189.9
Executive Education Academy Charter School,18,121398065,AverageDailyMembership(ADM),1191.2659999999998
Burgettstown Area SD,18,101631203,AverageDailyMembership(ADM),1195.816
Shenandoah Valley SD,18,129547203,AverageDailyMembership(ADM),1199.035
Upper Dauphin Area SD,18,115229003,AverageDailyMembership(ADM),1200.586
Aliquippa SD,18,127040503,AverageDailyMembership(ADM),1204.241
Sharpsville Area SD,18,104435703,AverageDailyMembership(ADM),1205.258
Mastery CS-Hardy Williams,18,126513290,AverageDailyMembership(ADM),1206.793
Schuylkill Haven Area SD,18,129547303,AverageDailyMembership(ADM),1209.715
Minersville Area SD,18,129544703,AverageDailyMembership(ADM),1211.994
Frazier SD,18,101262903,AverageDailyMembership(ADM),1212.35
Windber Area SD,18,108569103,AverageDailyMembership(ADM),1218.544
Community Academy of Philadelphia CS,18,126512840,AverageDailyMembership(ADM),1228.221
Bethlehem-Center SD,18,101631003,AverageDailyMembership(ADM),1235.147
Iroquois SD,18,105256553,AverageDailyMembership(ADM),1254.193
School Lane CS,18,122093140,AverageDailyMembership(ADM),1255.1770000000001
Brentwood Borough SD,18,103021453,AverageDailyMembership(ADM),1268.688
Bellwood-Antis SD,18,108071003,AverageDailyMembership(ADM),1271.969
Apollo-Ridge SD,18,128030603,AverageDailyMembership(ADM),1272.68
Everett Area SD,18,108053003,AverageDailyMembership(ADM),1275.679
Neshannock Township SD,18,104375203,AverageDailyMembership(ADM),1284.464
South Williamsport Area SD,18,117416103,AverageDailyMembership(ADM),1300.555
Mastery CS-Thomas Campus,18,126510023,AverageDailyMembership(ADM),1303.532
Moniteau SD,18,104105353,AverageDailyMembership(ADM),1314.234
Greenville Area SD,18,104432803,AverageDailyMembership(ADM),1316.151
Marion Center Area SD,18,128325203,AverageDailyMembership(ADM),1324.373
Camp Hill SD,18,115211003,AverageDailyMembership(ADM),1329.056
Wyalusing Area SD,18,117089003,AverageDailyMembership(ADM),1337.239
MAST Community CS,18,126513150,AverageDailyMembership(ADM),1358.6380000000001
Lehigh Career & Technical Institute,18,121393007,AverageDailyMembership(ADM),1360.746
Montrose Area SD,18,119584503,AverageDailyMembership(ADM),1364.65
Kutztown Area SD,18,114064003,AverageDailyMembership(ADM),1369.613
Cambria Heights SD,18,108111203,AverageDailyMembership(ADM),1371.406
Bucks County Technical High School,18,122091457,AverageDailyMembership(ADM),1375.85
Wattsburg Area SD,18,105259703,AverageDailyMembership(ADM),1380.692
Northwestern SD,18,105258503,AverageDailyMembership(ADM),1399.506
Bristol Borough SD,18,122091303,AverageDailyMembership(ADM),1400.304
Brandywine Heights Area SD,18,114060853,AverageDailyMembership(ADM),1422.781
New Hope-Solebury SD,18,122097604,AverageDailyMembership(ADM),1422.864
Southern Columbia Area SD,18,116197503,AverageDailyMembership(ADM),1423.157
Carlynton SD,18,103021603,AverageDailyMembership(ADM),1423.418
Mastery CS-Gratz Campus,18,126513734,AverageDailyMembership(ADM),1424.855
Chestnut Ridge SD,18,108051503,AverageDailyMembership(ADM),1429.477
Freedom Area SD,18,127042853,AverageDailyMembership(ADM),1440.945
Westmont Hilltop SD,18,108118503,AverageDailyMembership(ADM),1448.221
Mount Union Area SD,18,111316003,AverageDailyMembership(ADM),1449.688
New Brighton Area SD,18,127045653,AverageDailyMembership(ADM),1451.327
New Foundations CS,18,126513420,AverageDailyMembership(ADM),1461.939
Karns City Area SD,18,104103603,AverageDailyMembership(ADM),1463.163
Tulpehocken Area SD,18,114068003,AverageDailyMembership(ADM),1467.582
Annville-Cleona SD,18,113380303,AverageDailyMembership(ADM),1483.152
Riverside Beaver County SD,18,127045853,AverageDailyMembership(ADM),1484.828
Columbia Borough SD,18,113361503,AverageDailyMembership(ADM),1495.406
Troy Area SD,18,117086653,AverageDailyMembership(ADM),1497.949
Mohawk Area SD,18,104375003,AverageDailyMembership(ADM),1514.043
Mount Carmel Area SD,18,116495103,AverageDailyMembership(ADM),1516.98
Penns Valley Area SD,18,110147003,AverageDailyMembership(ADM),1518.919
Lakeland SD,18,119354603,AverageDailyMembership(ADM),1534.295
Warrior Run SD,18,116498003,AverageDailyMembership(ADM),1546.703
Washington SD,18,101638803,AverageDailyMembership(ADM),1550.098
Pequea Valley SD,18,113365303,AverageDailyMembership(ADM),1550.458
Wellsboro Area SD,18,117598503,AverageDailyMembership(ADM),1554.001
Loyalsock Township SD,18,117414203,AverageDailyMembership(ADM),1557.803
Steelton-Highspire SD,18,115228003,AverageDailyMembership(ADM),1558.136
Brookville Area SD,18,106330803,AverageDailyMembership(ADM),1559.538
Esperanza Academy Charter School,18,126513440,AverageDailyMembership(ADM),1561.438
Charleroi SD,18,101631803,AverageDailyMembership(ADM),1563.514
Dunmore SD,18,119352203,AverageDailyMembership(ADM),1563.685
Blairsville-Saltsburg SD,18,128321103,AverageDailyMembership(ADM),1568.379
Richland SD,18,108116503,AverageDailyMembership(ADM),1573.705
Riverside SD,18,119357003,AverageDailyMembership(ADM),1574.469
Towanda Area SD,18,117086503,AverageDailyMembership(ADM),1580.601
Northern Lehigh SD,18,121394503,AverageDailyMembership(ADM),1609.245
Palisades SD,18,122098003,AverageDailyMembership(ADM),1615.029
McGuffey SD,18,101633903,AverageDailyMembership(ADM),1633.594
Catasauqua Area SD,18,121391303,AverageDailyMembership(ADM),1635.981
South Allegheny SD,18,103028653,AverageDailyMembership(ADM),1639.406
Bloomsburg Area SD,18,116191203,AverageDailyMembership(ADM),1641.685
Central Cambria SD,18,108111303,AverageDailyMembership(ADM),1645.942
York Co School of Technology,18,112679107,AverageDailyMembership(ADM),1650.9550000000006
Bald Eagle Area SD,18,110141003,AverageDailyMembership(ADM),1665.107
East Lycoming SD,18,117412003,AverageDailyMembership(ADM),1673.247
Salisbury Township SD,18,121395603,AverageDailyMembership(ADM),1675.149
Penn Cambria SD,18,108116003,AverageDailyMembership(ADM),1688.499
Oley Valley SD,18,114066503,AverageDailyMembership(ADM),1691.611
North East SD,18,105258303,AverageDailyMembership(ADM),1692.395
Ligonier Valley SD,18,107654903,AverageDailyMembership(ADM),1696.108
Pen Argyl Area SD,18,120485603,AverageDailyMembership(ADM),1698.398
Avon Grove CS,18,124150003,AverageDailyMembership(ADM),1700.304
Carbondale Area SD,18,119351303,AverageDailyMembership(ADM),1704.081
Girard SD,18,105254053,AverageDailyMembership(ADM),1706.663
Pine Grove Area SD,18,129546003,AverageDailyMembership(ADM),1707.106
Fairview SD,18,105253303,AverageDailyMembership(ADM),1715.693
Brownsville Area SD,18,101260803,AverageDailyMembership(ADM),1718.603
Lehigh Valley Academy Regional CS,18,120480002,AverageDailyMembership(ADM),1721.0309999999997
Sto-Rox SD,18,103028853,AverageDailyMembership(ADM),1732.494
Avonworth SD,18,103020753,AverageDailyMembership(ADM),1738.929
Philipsburg-Osceola Area SD,18,110177003,AverageDailyMembership(ADM),1744.939
Steel Valley SD,18,103028833,AverageDailyMembership(ADM),1748.878
Upper Adams SD,18,112018523,AverageDailyMembership(ADM),1772.523
Central Greene SD,18,101301403,AverageDailyMembership(ADM),1790.515
Big Beaver Falls Area SD,18,127041503,AverageDailyMembership(ADM),1790.669
Ellwood City Area SD,18,104372003,AverageDailyMembership(ADM),1802.577
Burrell SD,18,107650703,AverageDailyMembership(ADM),1810.478
East Allegheny SD,18,103022803,AverageDailyMembership(ADM),1813.161
Tyrone Area SD,18,108078003,AverageDailyMembership(ADM),1845.731
Susquenita SD,18,115506003,AverageDailyMembership(ADM),1846.801
Spring Cove SD,18,108077503,AverageDailyMembership(ADM),1847.387
Lake-Lehman SD,18,118403903,AverageDailyMembership(ADM),1854.399
First Philadelphia Preparatory Charter School,18,100510000,AverageDailyMembership(ADM),1856.865
Forest Hills SD,18,108112203,AverageDailyMembership(ADM),1859.048
South Park SD,18,103028753,AverageDailyMembership(ADM),1861.149
Southern Tioga SD,18,117597003,AverageDailyMembership(ADM),1867.973
Mid Valley SD,18,119355503,AverageDailyMembership(ADM),1882.983
Panther Valley SD,18,121136603,AverageDailyMembership(ADM),1904.817
Keystone Oaks SD,18,103025002,AverageDailyMembership(ADM),1906.845
Southmoreland SD,18,107657503,AverageDailyMembership(ADM),1908.355
Palmerton Area SD,18,121136503,AverageDailyMembership(ADM),1908.642
Freeport Area SD,18,128033053,AverageDailyMembership(ADM),1922.362
Central Columbia SD,18,116191503,AverageDailyMembership(ADM),1939.23
Quaker Valley SD,18,103027753,AverageDailyMembership(ADM),1942.061
Western Wayne SD,18,119648903,AverageDailyMembership(ADM),1942.713
Deer Lakes SD,18,103022253,AverageDailyMembership(ADM),1964.983
North Schuylkill SD,18,129545003,AverageDailyMembership(ADM),1970.831
Wyomissing Area SD,18,114069353,AverageDailyMembership(ADM),1973.313
Franklin Area SD,18,106612203,AverageDailyMembership(ADM),1980.644
Huntingdon Area SD,18,111312503,AverageDailyMembership(ADM),1986.828
Bedford Area SD,18,108051003,AverageDailyMembership(ADM),1988.924
Lewisburg Area SD,18,116604003,AverageDailyMembership(ADM),1989.255
Reach Cyber CS,18,115227871,AverageDailyMembership(ADM),1994.9480000000015
Olney Charter High School,18,126513452,AverageDailyMembership(ADM),1999.304
Grove City Area SD,18,104432903,AverageDailyMembership(ADM),2001.294
Montoursville Area SD,18,117415103,AverageDailyMembership(ADM),2011.583
Titusville Area SD,18,106617203,AverageDailyMembership(ADM),2025.875
New Kensington-Arnold SD,18,107656303,AverageDailyMembership(ADM),2032.028
Beaver Area SD,18,127041203,AverageDailyMembership(ADM),2035.562
Yough SD,18,107658903,AverageDailyMembership(ADM),2035.735
Slippery Rock Area SD,18,104107503,AverageDailyMembership(ADM),2038.904
Corry Area SD,18,105251453,AverageDailyMembership(ADM),2041.105
Derry Area SD,18,107651603,AverageDailyMembership(ADM),2044.046
Oil City Area SD,18,106616203,AverageDailyMembership(ADM),2045.37
Bermudian Springs SD,18,112011103,AverageDailyMembership(ADM),2060.651
Saint Marys Area SD,18,109248003,AverageDailyMembership(ADM),2070.78
Hanover Public SD,18,112672803,AverageDailyMembership(ADM),2071.697
Littlestown Area SD,18,112015203,AverageDailyMembership(ADM),2073.274
Milton Area SD,18,116495003,AverageDailyMembership(ADM),2075.483
Athens Area SD,18,117080503,AverageDailyMembership(ADM),2077.719
Schuylkill Valley SD,18,114067503,AverageDailyMembership(ADM),2086.032
Conneaut SD,18,105201033,AverageDailyMembership(ADM),2091.139
Mifflinburg Area SD,18,116605003,AverageDailyMembership(ADM),2093.092
Sharon City SD,18,104435603,AverageDailyMembership(ADM),2096.474
Hermitage SD,18,104433303,AverageDailyMembership(ADM),2111.418
Somerset Area SD,18,108567703,AverageDailyMembership(ADM),2113.532
Northern Tioga SD,18,117596003,AverageDailyMembership(ADM),2140.72
Hanover Area SD,18,118403003,AverageDailyMembership(ADM),2146.681
Hopewell Area SD,18,127044103,AverageDailyMembership(ADM),2159.789
Mount Pleasant Area SD,18,107655903,AverageDailyMembership(ADM),2168.876
South Middleton SD,18,115218303,AverageDailyMembership(ADM),2171.091
General McLane SD,18,105253903,AverageDailyMembership(ADM),2183.737
Harbor Creek SD,18,105254353,AverageDailyMembership(ADM),2188.252
Fort LeBoeuf SD,18,105253553,AverageDailyMembership(ADM),2197.877
Hamburg Area SD,18,114063503,AverageDailyMembership(ADM),2212.997
Northwestern Lehigh SD,18,121394603,AverageDailyMembership(ADM),2222.533
Tamaqua Area SD,18,129547603,AverageDailyMembership(ADM),2238.179
Pennsylvania Virtual CS,18,123460001,AverageDailyMembership(ADM),2242.732999999999
Jim Thorpe Area SD,18,121135003,AverageDailyMembership(ADM),2247.551
Punxsutawney Area SD,18,106338003,AverageDailyMembership(ADM),2247.811
Midd-West SD,18,116555003,AverageDailyMembership(ADM),2254.564
Clearfield Area SD,18,110171003,AverageDailyMembership(ADM),2271.16
Wyoming Area SD,18,118409203,AverageDailyMembership(ADM),2274.97
Saucon Valley SD,18,120486003,AverageDailyMembership(ADM),2290.725
Lower Moreland Township SD,18,123464603,AverageDailyMembership(ADM),2297.885
Shamokin Area SD,18,116496503,AverageDailyMembership(ADM),2323.391
South Butler County SD,18,104107803,AverageDailyMembership(ADM),2330.389
Tunkhannock Area SD,18,118667503,AverageDailyMembership(ADM),2348.468
Elizabeth Forward SD,18,103023153,AverageDailyMembership(ADM),2355.797
Wilson Area SD,18,120488603,AverageDailyMembership(ADM),2391.99
Blackhawk SD,18,127041603,AverageDailyMembership(ADM),2398.39
Tuscarora SD,18,112286003,AverageDailyMembership(ADM),2424.444
Valley View SD,18,119358403,AverageDailyMembership(ADM),2435.262
Central Valley SD,18,127042003,AverageDailyMembership(ADM),2435.494
Danville Area SD,18,116471803,AverageDailyMembership(ADM),2438.845
Greater Nanticoke Area SD,18,118402603,AverageDailyMembership(ADM),2444.298
Northern Lebanon SD,18,113385003,AverageDailyMembership(ADM),2454.444
Lehighton Area SD,18,121135503,AverageDailyMembership(ADM),2458.727
Philadelphia Performing Arts CS,18,126513400,AverageDailyMembership(ADM),2479.1940000000004
Eastern Lebanon County SD,18,113382303,AverageDailyMembership(ADM),2481.444
Middletown Area SD,18,115226003,AverageDailyMembership(ADM),2484.457
West Perry SD,18,115508003,AverageDailyMembership(ADM),2493.365
